,id,symbol,type,interval,amount,startDate,endDate,buy,sell,growth/drop,closed,status,15,30,45,60,vwap20,BTC,RSI,V-B,V-BTC,V-C,Volume,coin,coin-6h,high,low,sell_zscore
10,c95d4059-942a-11ec-855b-f4d1080d95a2,SNXUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,3.935,3.903,-0.8132147395171544,True,True,-0.762388818297338,-0.8132147395171544,-0.8132147395171544,,1.014751201302549,-0.31104786245354465,0.0,3.6843546421422957,17586.2,-29.942227428324486,17586.2,0.0,-0.501964346062866,3.937,3.892,0.0
11,c9ed0c8b-942a-11ec-96ba-f4d1080d95a2,MDXUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,0.232,0.232,0.0,True,True,0.0,0.0,0.0,,1.1261292145067314,-0.31104786245354465,0.0,3.6843546421422957,43857.4,13.946335168067417,43857.4,0.0,-0.501964346062866,0.232,0.23,0.0
12,c9f3bebc-942a-11ec-93f2-f4d1080d95a2,DARUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,0.74222,0.73996,-0.3044919296165611,True,True,-0.32739618980895735,-0.3044919296165611,-0.3044919296165611,,0.5056060600607597,-0.31104786245354465,0.0,3.6843546421422957,78362.0,57.95155815318649,78362.0,-0.06871278057718877,-0.501964346062866,0.74426,0.73979,0.0
13,c9f7b3c3-942a-11ec-8457-f4d1080d95a2,SKLUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:00:00,0.1296,0.1303,0.5401234567901283,True,True,,,,,1.4699632443649495,-0.31104786245354465,0.0,3.6843546421422957,80428.0,-149.967672949719,80428.0,0.077160493827152,-0.501964346062866,0.1303,0.1294,0.0
14,c9fcc133-942a-11ec-bba4-f4d1080d95a2,BLZUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,0.1694,0.1687,-0.41322314049587144,True,True,-0.4722550177095603,-0.41322314049587144,-0.41322314049587144,,0.12294667497884393,-0.31104786245354465,0.0,3.6843546421422957,177131.0,11.8516803947361,177131.0,0.059031877213688896,-0.501964346062866,0.1697,0.1682,0.0
15,ca20ef5d-942a-11ec-81f5-f4d1080d95a2,XRPUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,0.7084,0.7078,-0.08469791078487364,True,True,-0.11293054771315963,-0.07058159232073065,-0.08469791078487364,,0.8887580431300606,-0.31104786245354465,0.0,3.6843546421422957,2625008.0,3.2304663452454236,2625008.0,-0.12704686617730265,-0.501964346062866,0.7104,0.7057,0.0
16,ca84aba1-942a-11ec-8ca0-f4d1080d95a2,DENTUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,0.002353,0.002355,0.08499787505311653,True,True,0.0,0.21249468763280052,0.08499787505311653,,0.5669707414748462,-0.31104786245354465,0.0,3.6843546421422957,24503923.0,38.58323012196863,24503923.0,-0.21249468763280052,-0.501964346062866,0.002362,0.002343,0.0
17,ca91c370-942a-11ec-9ae5-f4d1080d95a2,BATUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,0.6715,0.6683,-0.47654504839910355,True,True,-0.20848845867460267,-0.47654504839910355,-0.47654504839910355,,0.4297871811297564,-0.31104786245354465,0.0,3.6843546421422957,104610.0,43.45473664085652,104610.0,0.014892032762470439,-0.501964346062866,0.6739,0.6667,0.0
18,ca9b0a84-942a-11ec-8366-f4d1080d95a2,ATOMUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,24.43,24.3,-0.5321326238231642,True,True,-0.7777322963569434,-0.5321326238231642,-0.5321326238231642,,0.5101732936435364,-0.31104786245354465,0.0,3.6843546421422957,28304.73,58.78381457798749,28304.73,-0.28653295128939943,-0.501964346062866,24.47,24.14,0.0
19,ca9fc41f-942a-11ec-92bb-f4d1080d95a2,LINKUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,13.95,13.9,-0.35842293906809275,True,True,-0.5017921146953298,-0.35842293906809275,-0.35842293906809275,,0.08741159276330958,-0.31104786245354465,0.0,3.6843546421422957,56226.83,-14.386797192728093,56226.83,-0.14336917562724982,-0.501964346062866,13.99,13.86,0.0
20,caa47c12-942a-11ec-8e5c-f4d1080d95a2,EOSUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,2.142,2.138,-0.18674136321195162,True,True,-0.1400560224089689,-0.23342670401493437,-0.18674136321195162,,0.32332848662492075,-0.31104786245354465,0.0,3.6843546421422957,39320.3,49.78624272958243,39320.3,0.0,-0.501964346062866,2.15,2.136,0.0
21,cab33f05-942a-11ec-9faf-f4d1080d95a2,DYDXUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,5.527,5.518,-0.16283698208793815,True,True,-0.23520897412701103,-0.1809299800976983,-0.16283698208793815,,0.5111329034855507,-0.31104786245354465,0.0,3.6843546421422957,13376.24,13.760369132132787,13376.24,-0.10855798805862542,-0.501964346062866,5.546,5.48,0.0
22,cb1e92b5-942a-11ec-ba9d-f4d1080d95a2,WRXUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,0.591,0.588,-0.5076142131979701,True,True,0.16920473773265668,-0.5076142131979701,-0.5076142131979701,,0.8315853882570917,-0.31104786245354465,0.0,3.6843546421422957,34890.2,-19.833649563487743,34890.2,-0.16920473773265668,-0.501964346062866,0.593,0.587,0.0
23,cb21ec11-942a-11ec-a67d-f4d1080d95a2,JSTUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,0.04552,0.04521,-0.6810193321616823,True,True,-0.505272407732867,-0.7469244288224957,-0.6810193321616823,,0.6849491177618168,-0.31104786245354465,0.0,3.6843546421422957,1088481.6,-229.70908281775274,1088481.6,0.0,-0.501964346062866,0.04554,0.04513,0.0
24,cb2e18b3-942a-11ec-8169-f4d1080d95a2,YFIIUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:00:00,1868.0,1879.0,0.588865096359743,True,True,,,,,-0.04449046759443781,-0.31104786245354465,0.0,3.6843546421422957,4.6403,85.94056418766027,4.6403,-0.4282655246252677,-0.501964346062866,1879.0,1868.0,0.0
25,cbb9c46a-942a-11ec-b7c3-f4d1080d95a2,ETCUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,26.3,26.19,-0.41825095057034,True,True,-0.5323193916349831,-0.41825095057034,-0.41825095057034,,0.5113664835442511,-0.31104786245354465,0.0,3.6843546421422957,3146.45,25.807497338270114,3146.45,-0.07604562737642423,-0.501964346062866,26.33,26.13,0.0
26,cbca5978-942a-11ec-9f70-f4d1080d95a2,XTZUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,3.009,2.99,-0.6314390162844694,True,True,-0.43203722166832503,-0.5649717514124262,-0.6314390162844694,,0.3400787937376909,-0.31104786245354465,0.0,3.6843546421422957,50866.2,56.938595766933645,50866.2,-0.23263542705218068,-0.501964346062866,3.016,2.984,0.0
27,cbcf5f40-942a-11ec-a383-f4d1080d95a2,TLMUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,0.1059,0.1052,-0.661000944287056,True,True,-0.849858356940508,-0.661000944287056,-0.661000944287056,,0.64699286138832,-0.31104786245354465,0.0,3.6843546421422957,694283.0,-45.308613346430775,694283.0,-0.37771482530690415,-0.501964346062866,0.106,0.1047,0.0
28,cc91b46d-942a-11ec-9fb5-f4d1080d95a2,RSRUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,0.01376,0.01371,-0.36337209302325363,True,True,-0.2180232558139572,-0.43604651162790187,-0.36337209302325363,,0.6867325101734144,-0.31104786245354465,0.0,3.6843546421422957,965090.6,-54.27418938698605,965090.6,-0.14534883720930902,-0.501964346062866,0.01381,0.01362,0.0
29,cd44c29d-942a-11ec-aa47-f4d1080d95a2,WAXPUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,0.2757,0.2758,0.036271309394265136,True,True,0.1450852375770807,0.036271309394265136,0.036271309394265136,,0.36272116613727895,-0.31104786245354465,0.0,3.6843546421422957,400135.0,80.21617704024891,400135.0,0.2901704751541614,-0.501964346062866,0.2762,0.2751,0.0
30,cd86c7ba-942a-11ec-b094-f4d1080d95a2,LTOUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:00:00,0.183,0.184,0.5464480874316945,True,True,,,,,0.5828954040672583,-0.31104786245354465,0.0,3.6843546421422957,88726.0,52.40741158172351,88726.0,-0.27322404371584724,-0.501964346062866,0.184,0.1827,0.0
31,cd8d52f6-942a-11ec-8c87-f4d1080d95a2,COTIUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,0.2115,0.2109,-0.2836879432624064,True,True,-0.1891252955082665,-0.2836879432624064,-0.2836879432624064,,0.4889837620083264,-0.31104786245354465,0.0,3.6843546421422957,105214.0,31.029140608664246,105214.0,-0.2836879432624195,-0.501964346062866,0.2121,0.2103,0.0
32,cd934384-942a-11ec-8728-f4d1080d95a2,MBOXUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:00:00,2.702,2.718,0.5921539600296082,True,True,,,,,0.49299373928806967,-0.31104786245354465,0.0,3.6843546421422957,16190.6,22.668709003989974,16190.6,-0.3330866025166505,-0.501964346062866,2.718,2.696,0.0
33,cd9cffa3-942a-11ec-b3f5-f4d1080d95a2,CITYUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,9.42,9.37,-0.5307855626327039,True,True,0.10615711252653702,-0.5307855626327039,-0.5307855626327039,,0.4815070906733097,-0.31104786245354465,0.0,3.6843546421422957,291.28,44.37997802801428,291.28,0.21231422505307404,-0.501964346062866,9.43,9.37,0.0
34,cda55e55-942a-11ec-b3bf-f4d1080d95a2,BELUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,0.779,0.776,-0.38510911424903754,True,True,-0.25673940949935836,-0.38510911424903754,-0.38510911424903754,,0.36550670172578087,-0.31104786245354465,0.0,3.6843546421422957,10026.6,-104.24770111503399,10026.6,-0.12836970474967918,-0.501964346062866,0.781,0.772,0.0
35,cdb53366-942a-11ec-9fe9-f4d1080d95a2,WNXMUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:00:00,28.19,28.34,0.532103582830786,True,True,,,,,1.0359073656057012,-0.31104786245354465,0.0,3.6843546421422957,180.1,-291.0216546363132,180.1,-0.3192621496984741,-0.501964346062866,28.34,28.15,0.0
36,cdba5eab-942a-11ec-83e9-f4d1080d95a2,BCHUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,290.2,290.3,0.034458993797388954,True,True,-0.13783597518951662,0.06891798759475831,0.034458993797388954,,0.2217323066521203,-0.31104786245354465,0.0,3.6843546421422957,269.33,4.224928526343135,269.33,-0.034458993797388954,-0.501964346062866,291.0,289.4,0.0
37,cdbf8b41-942a-11ec-90be-f4d1080d95a2,AKROUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,0.01157,0.01152,-0.4321521175453733,True,True,-0.17286084701815832,-0.4321521175453733,-0.4321521175453733,,0.10670821007697656,-0.31104786245354465,0.0,3.6843546421422957,600920.0,-213.07561738667377,600920.0,-0.259291270527215,-0.501964346062866,0.0116,0.01147,0.0
38,cdcdb256-942a-11ec-9e09-f4d1080d95a2,SCUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,0.00865,0.00862,-0.34682080924856085,True,True,-0.11560693641618028,-0.34682080924856085,-0.34682080924856085,,0.3754674621239572,-0.31104786245354465,0.0,3.6843546421422957,1706829.0,-40.363973192393615,1706829.0,-0.2312138728323806,-0.501964346062866,0.00868,0.00861,0.0
39,cde5bda9-942a-11ec-ade9-f4d1080d95a2,ZRXUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,0.5322,0.5313,-0.16910935738444416,True,True,-0.056369785794807774,-0.16910935738444416,-0.16910935738444416,,0.6331584142891591,-0.31104786245354465,0.0,3.6843546421422957,28200.0,67.65602836879432,28200.0,-0.07515971439307703,-0.501964346062866,0.5347,0.5304,0.0
40,cdf40d1e-942a-11ec-b874-f4d1080d95a2,IOSTUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,0.02258,0.02249,-0.3985828166519035,True,True,-0.3985828166519035,-0.3985828166519035,-0.3985828166519035,,0.5300052468875257,-0.31104786245354465,0.0,3.6843546421422957,620518.0,-39.08492582004068,620518.0,-0.26572187776794076,-0.501964346062866,0.02264,0.0224,0.0
41,cdf95f70-942a-11ec-92c0-f4d1080d95a2,BAKEUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,0.539,0.538,-0.18552875695732854,True,True,-0.3710575139146571,-0.18552875695732854,-0.18552875695732854,,0.48423977523100165,-0.31104786245354465,0.0,3.6843546421422957,57714.7,30.98413402478051,57714.7,-0.3710575139146571,-0.501964346062866,0.541,0.536,0.0
42,ce087038-942a-11ec-8405-f4d1080d95a2,XECUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,7.1e-05,7.073e-05,-0.3802816901408581,True,True,-0.21126760563380795,-0.4225352112676159,-0.3802816901408581,,0.5368995926048867,-0.31104786245354465,0.0,3.6843546421422957,117074971.0,-37.017866098809456,117074971.0,0.0,-0.501964346062866,7.131e-05,7.053e-05,0.0
43,ce133e46-942a-11ec-9db1-f4d1080d95a2,KLAYUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,1.23,1.23,0.0,True,True,0.40650406504065983,0.0,0.0,,0.1405459731954344,-0.31104786245354465,0.0,3.6843546421422957,41977.6,-85.2785771459064,41977.6,-0.24390243902439948,-0.501964346062866,1.236,1.225,0.0
44,ce1b286e-942a-11ec-a53d-f4d1080d95a2,REPUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:30:00,13.89,13.96,0.503959683225344,True,True,0.4319654427645696,0.503959683225344,,,0.514201203715585,-0.31104786245354465,0.0,3.6843546421422957,251.73,75.8908354189012,251.73,0.143988480921536,-0.501964346062866,13.96,13.81,0.0
45,ce21b347-942a-11ec-bc38-f4d1080d95a2,ATAUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,0.3718,0.3702,-0.4303388918773657,True,True,-0.37654653039268754,-0.4303388918773657,-0.4303388918773657,,-0.048018904806785924,-0.31104786245354465,0.0,3.6843546421422957,23923.0,-20.23575638506876,23923.0,-0.3765465303926726,-0.501964346062866,0.3734,0.3697,0.0
46,ce2a8819-942a-11ec-bc06-f4d1080d95a2,MBLUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:15:00,0.005389,0.005416,0.5010205975134555,True,True,0.5010205975134555,,,,0.19687627119378442,-0.31104786245354465,0.0,3.6843546421422957,123200.0,-29.04220779220779,123200.0,-0.22267582111710382,-0.501964346062866,0.005416,0.005385,0.0
47,ce32979b-942a-11ec-bbcb-f4d1080d95a2,DEGOUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:00:00,2.87,2.89,0.6968641114982584,True,True,,,,,1.6332223660183145,-0.31104786245354465,0.0,3.6843546421422957,7186.15,74.24253598936843,7186.15,0.6968641114982584,-0.501964346062866,2.89,2.87,0.0
48,ce379e83-942a-11ec-93d0-f4d1080d95a2,REEFUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:00:00,0.00962,0.00967,0.5197505197505166,True,True,,,,,0.4877368988453372,-0.31104786245354465,0.0,3.6843546421422957,911702.0,8.116029141100931,911702.0,0.0,-0.501964346062866,0.00967,0.0096,0.0
49,ce48a899-942a-11ec-bd61-f4d1080d95a2,STMXUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,0.01246,0.01238,-0.642054574638846,True,True,-0.2407704654895707,-0.642054574638846,-0.642054574638846,,0.04251077397428982,-0.31104786245354465,0.0,3.6843546421422957,599921.0,-90.0198526139275,599921.0,-0.08025682182985226,-0.501964346062866,0.0125,0.01236,0.0
50,ce4f0e12-942a-11ec-9392-f4d1080d95a2,FARMUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,92.9,92.7,-0.21528525296017528,True,True,0.0,-0.21528525296017528,-0.21528525296017528,,0.5870507266286689,-0.31104786245354465,0.0,3.6843546421422957,56.806,-275.8264972009999,56.806,0.21528525296017528,-0.501964346062866,93.3,92.4,0.0
51,ce579363-942a-11ec-bc9b-f4d1080d95a2,POWRUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:00:00,0.4817,0.4842,0.5189952252439282,True,True,,,,,0.516556788850728,-0.31104786245354465,0.0,3.6843546421422957,31663.0,70.71029277074187,31663.0,0.24911770811709244,-0.501964346062866,0.4842,0.4816,0.0
52,ce6481fa-942a-11ec-ad72-f4d1080d95a2,SXPUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,1.2,1.205,0.4166666666666763,True,True,0.2500000000000095,0.33333333333333365,0.4166666666666763,,0.5810314083960674,-0.31104786245354465,0.0,3.6843546421422957,17967.8,-28.23105778114182,17967.8,0.0,-0.501964346062866,1.205,1.198,0.0
53,ce6ba908-942a-11ec-a998-f4d1080d95a2,C98USDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,1.355,1.35,-0.3690036900368925,True,True,-0.22140221402213223,-0.3690036900368925,-0.3690036900368925,,0.47187200864879253,-0.31104786245354465,0.0,3.6843546421422957,10124.3,-65.97987021324931,10124.3,-0.22140221402214863,-0.501964346062866,1.36,1.345,0.0
54,ce7b55ba-942a-11ec-a3b0-f4d1080d95a2,PSGUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,14.37,14.38,0.0695894224078049,True,True,-0.27835768963117014,0.0695894224078049,0.0695894224078049,,0.06995867980113028,-0.31104786245354465,0.0,3.6843546421422957,357.86,53.428715139998886,357.86,0.06958942240779253,-0.501964346062866,14.39,14.31,0.0
55,ce800d5d-942a-11ec-bf65-f4d1080d95a2,STRAXUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,0.931,0.931,0.0,True,True,-0.10741138560687441,0.0,0.0,,0.4361937385478749,-0.31104786245354465,0.0,3.6843546421422957,3907.5,-158.61036468330136,3907.5,0.0,-0.501964346062866,0.934,0.926,0.0
56,ce91b5d7-942a-11ec-b8d1-f4d1080d95a2,BTCSTUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,14.37,14.36,-0.06958942240779253,True,True,0.0,-0.06958942240779253,-0.06958942240779253,,0.038321287957124646,-0.31104786245354465,0.0,3.6843546421422957,507.46,79.75801048358491,507.46,-0.0695894224078049,-0.501964346062866,14.42,14.33,0.0
57,ce966c40-942a-11ec-903b-f4d1080d95a2,MLNUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,53.9,53.5,-0.7421150278293109,True,True,-0.55658627087198,-0.927643784786642,-0.7421150278293109,,1.1389683681646317,-0.31104786245354465,0.0,3.6843546421422957,9.292,80.87602238484718,9.292,0.18552875695733104,-0.501964346062866,53.9,53.4,0.0
58,ce9a3bb1-942a-11ec-a459-f4d1080d95a2,HIVEUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,0.8255,0.8207,-0.5814657783161753,True,True,0.13325257419745487,-0.5814657783161753,-0.5814657783161753,,1.0751867785640479,-0.31104786245354465,0.0,3.6843546421422957,13737.0,78.11021329256752,13737.0,0.036341611144756744,-0.501964346062866,0.8291,0.8201,0.0
59,ce9e083b-942a-11ec-aec6-f4d1080d95a2,CAKEUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,7.15,7.14,-0.13986013986014928,True,True,-0.2797202797202862,-0.13986013986014928,-0.13986013986014928,,1.4661083110748439,-0.31104786245354465,0.0,3.6843546421422957,8526.17,2.7539915342996855,8526.17,-0.13986013986013687,-0.501964346062866,7.17,7.12,0.0
60,ceaf05b9-942a-11ec-b6fd-f4d1080d95a2,SUSHIUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:00:00,3.329,3.347,0.5407029137879181,True,True,,,,,0.383541398890048,-0.31104786245354465,0.0,3.6843546421422957,18846.3,47.69477297931159,18846.3,-0.1201562030639833,-0.501964346062866,3.347,3.327,0.0
61,ceb7b271-942a-11ec-8dc0-f4d1080d95a2,XVGUSDT,rsi,15m,500,2022-02-22 22:00:00,2022-02-22 22:45:00,0.0094,0.00941,0.10638297872339993,True,True,0.10638297872339993,0.10638297872339993,0.10638297872339993,,-0.10126581411680771,-0.31104786245354465,0.0,3.6843546421422957,3725962.0,33.49390036720718,3725962.0,0.0,-0.501964346062866,0.00942,0.00937,0.0
62,e15bbca7-942c-11ec-81d2-f4d1080d95a2,HBARUSDT,rsi,15m,500,2022-02-22 22:15:00,2022-02-22 22:15:00,0.2325,0.2337,0.5161290322580554,True,True,,,,,0.7515973796643434,0.0983844378503209,0.0,-86.70647357393331,1071986.0,-113.00931168877206,1071986.0,0.3440860215053862,-0.4446818331684708,0.2337,0.2317,0.0
63,e16c51ca-942c-11ec-bb70-f4d1080d95a2,ETHUSDT,rsi,15m,500,2022-02-22 22:15:00,2022-02-22 23:00:00,2605.1,2604.45,-0.024951057540980807,True,True,-0.08368200836819456,-0.026870369659507048,-0.024951057540980807,,-0.09676152692754533,0.0983844378503209,0.0,-86.70647357393331,1378.0734,-51.61211296872866,1378.0734,-0.04951825265824589,-0.4446818331684708,2609.84,2592.0,0.0
64,e172b76b-942c-11ec-829d-f4d1080d95a2,MANAUSDT,rsi,15m,500,2022-02-22 22:15:00,2022-02-22 23:00:00,2.5561,2.5596,0.13692735026017297,True,True,-0.4225186808027737,0.1330151402527315,0.13692735026017297,,0.34525192793908627,0.0983844378503209,0.0,-86.70647357393331,232538.0,0.9469420051776484,232538.0,-0.0704197801338072,-0.4446818331684708,2.5596,2.5283,0.0
65,e1fabc48-942c-11ec-9fef-f4d1080d95a2,IDEXUSDT,rsi,15m,500,2022-02-22 22:15:00,2022-02-22 23:00:00,0.16105,0.16075,-0.18627755355479336,True,True,-0.29183483390251364,-0.20490530891027442,-0.18627755355479336,,0.3384471420115226,0.0983844378503209,0.0,-86.70647357393331,96748.8,-67.2621262485943,96748.8,0.10555728034772026,-0.4446818331684708,0.16113,0.1601,0.0
66,e2034210-942c-11ec-b5e0-f4d1080d95a2,AXSUSDT,rsi,15m,500,2022-02-22 22:15:00,2022-02-22 23:00:00,50.7,50.54,-0.3155818540433998,True,True,-0.9467455621301853,-0.3944773175542462,-0.3155818540433998,,2.6621252564528923,0.0983844378503209,0.0,-86.70647357393331,5388.57,-49.20693245146672,5388.57,0.1380670611439848,-0.4446818331684708,50.77,50.02,0.0
67,e2981d91-942c-11ec-9c3b-f4d1080d95a2,ENSUSDT,rsi,15m,500,2022-02-22 22:15:00,2022-02-22 23:00:00,14.59,14.6,0.06854009595613288,True,True,0.06854009595613288,0.0,0.06854009595613288,,0.7759237821464533,0.0983844378503209,0.0,-86.70647357393331,1841.82,26.347308640366595,1841.82,-0.20562028786839862,-0.4446818331684708,14.64,14.54,0.0
